PubMedID,Entity_1,Entity_2,Sentence,BioBERT_Relation,PubMedBERT_Relation,BioLinkBERT_Relation
1383032,Hepatocyte growth factor,plasminogen-like molecule,Hepatocyte growth factor is a plasminogen-like molecule with diverse biological effects.,Association,Association,NO_RELATION
1384479,Hepatocyte growth factor,hepatotrophic and renotrophic factor,Hepatocyte growth factor (HGF) functions as a hepatotrophic and renotrophic factor for regeneration of the liver and kidney.,Association,Association,NO_RELATION
1385812,Granulocyte-macrophage colony-stimulating factor,glycoprotein,Granulocyte-macrophage colony-stimulating factor (GM-CSF) is a glycoprotein required for the proliferation and differentiation of granulocyte and macrophage precursors.,Association,Association,NO_RELATION
1387082,Interleukin-4,lymphokine,"Interleukin-4 (IL-4) represents a prototypic lymphokine (for a recent review see Paul, 1991).",Association,NO_RELATION,NO_RELATION
1391232,Interleukin-6,pleiotropic cytokine,Interleukin-6 (IL-6) is a pleiotropic cytokine and has been shown to support the growth of T and B lymphocytes in the presence of mitogens in vitro.,Association,Positive_regulation,NO_RELATION
1391232,Interleukin-6,mitogens,Interleukin-6 (IL-6) is a pleiotropic cytokine and has been shown to support the growth of T and B lymphocytes in the presence of mitogens in vitro.,Association,Positive_regulation,NO_RELATION
1398779,Interferon gamma,Lectins,"Lectins from eight leguminous seeds from the Diocleae tribe were compared to Concanavalin A (Con A), a well known T cell mitogen, on the stimulation of lymphocyte proliferation and Interferon gamma (IFN-gamma) production by peripheral blood mononuclear cells (PBMC) from normal volunteers.",Association,Association,NO_RELATION
1398779,Interferon gamma,T cell mitogen,"Lectins from eight leguminous seeds from the Diocleae tribe were compared to Concanavalin A (Con A), a well known T cell mitogen, on the stimulation of lymphocyte proliferation and Interferon gamma (IFN-gamma) production by peripheral blood mononuclear cells (PBMC) from normal volunteers.",Association,Association,NO_RELATION
1405316,Interleukin-6,acute-phase proteins,"Interleukin-6 (IL-6) has a complex spectrum of biological activities, for example, growth and differentiation of B cells and synthesis of acute-phase proteins by the liver.",Association,Association,NO_RELATION
1405321,Tumor necrosis factor,TNF alpha,Tumor necrosis factor alpha (TNF alpha) production by proximal tubuli was studied by immunoperoxidase staining of 20 renal biopsies from transplant patients.,Association,Association,NO_RELATION
1417133,Interferon gamma,IFN gamma,Interferon gamma (IFN gamma) has been advocated in open studies as a beneficial remission inducing drug for the treatment of rheumatoid arthritis (RA).,Negative_regulation,Association,NO_RELATION
1419810,Interleukin-2,cytokines,"The administration of Interleukin-2 (IL-2) causes the release or generation of other cytokines such as tumour necrosis factor (TNF) which, by disturbing the anticoagulant properties of the endothelium, may induce a procoagulant state in patients receiving this drug.",Association,Positive_regulation,Positive_regulation
1419810,Interleukin-2,tumour necrosis factor,"The administration of Interleukin-2 (IL-2) causes the release or generation of other cytokines such as tumour necrosis factor (TNF) which, by disturbing the anticoagulant properties of the endothelium, may induce a procoagulant state in patients receiving this drug.",Association,Positive_regulation,Positive_regulation
1419810,Interleukin-2,TNF,"The administration of Interleukin-2 (IL-2) causes the release or generation of other cytokines such as tumour necrosis factor (TNF) which, by disturbing the anticoagulant properties of the endothelium, may induce a procoagulant state in patients receiving this drug.",Association,Positive_regulation,NO_RELATION
1421089,Oncostatin-M,glycoprotein cytokine,"Oncostatin-M (OM), a recently described glycoprotein cytokine, is structurally and functionally related to cholinergic differentiation factor/leukemia inhibitory factor (CDF/LIF) and ciliary neurotrophic factor (CNTF).",Association,Association,NO_RELATION
1421089,Oncostatin-M,factor/leukemia inhibitory factor,"Oncostatin-M (OM), a recently described glycoprotein cytokine, is structurally and functionally related to cholinergic differentiation factor/leukemia inhibitory factor (CDF/LIF) and ciliary neurotrophic factor (CNTF).",Association,Association,NO_RELATION
1421089,Oncostatin-M,CDF/LIF,"Oncostatin-M (OM), a recently described glycoprotein cytokine, is structurally and functionally related to cholinergic differentiation factor/leukemia inhibitory factor (CDF/LIF) and ciliary neurotrophic factor (CNTF).",Association,Association,NO_RELATION
1421089,Oncostatin-M,ciliary neurotrophic factor,"Oncostatin-M (OM), a recently described glycoprotein cytokine, is structurally and functionally related to cholinergic differentiation factor/leukemia inhibitory factor (CDF/LIF) and ciliary neurotrophic factor (CNTF).",Association,Association,NO_RELATION
1421089,Oncostatin-M,CNTF,"Oncostatin-M (OM), a recently described glycoprotein cytokine, is structurally and functionally related to cholinergic differentiation factor/leukemia inhibitory factor (CDF/LIF) and ciliary neurotrophic factor (CNTF).",Association,Association,NO_RELATION
1423908,Interleukin-6,acute-phase protein,Interleukin-6 (IL-6) induces acute-phase protein synthesis in human hepatocytes.,Association,Association,NO_RELATION
1424742,Interleukin-6,pleiotropic cytokine,Interleukin-6 (IL-6) is a pleiotropic cytokine which produces uveitis if administered intraocularly.,Association,Association,NO_RELATION
1425421,Interleukin-6,multifunctional cytokine,Interleukin-6 (IL-6) is a multifunctional cytokine whose role in osteoclastic bone resorption has not been clearly defined.,Association,Association,NO_RELATION
1427615,Interleukin-2,interferon,Interleukin-2 (IL-2) is frequently incorporated in antineoplastic therapy: While the effect of interferon on the thyroid has been extensively studied the impact of other cytokines on thyroid function is less well understood.,Association,NO_RELATION,Association
1427615,Interleukin-2,cytokines,Interleukin-2 (IL-2) is frequently incorporated in antineoplastic therapy: While the effect of interferon on the thyroid has been extensively studied the impact of other cytokines on thyroid function is less well understood.,Association,NO_RELATION,Association
1427661,Hepatocyte growth factor,hepatotrophic factor,"Hepatocyte growth factor, a potent mitogen for mature hepatocytes in vitro, seems to function as a hepatotrophic factor for liver regeneration.",Association,Association,NO_RELATION
1427663,Hepatocyte growth factor,hepatocyte mitogen,"Hepatocyte growth factor, a potent hepatocyte mitogen in vitro, appears to trigger hepatocyte regeneration after partial hepatectomy and after acute liver cell necrosis.",Association,Positive_regulation,NO_RELATION
1427893,Interleukin-6,multifunctional cytokine,Interleukin-6 (IL-6) is a multifunctional cytokine that exerts its effects on different target cells by interacting with a specific receptor.,Association,Association,NO_RELATION
1429519,Hepatocyte growth factor,hepatotropic factor,"Hepatocyte growth factor (HGF), a potent mitogen for mature hepatocytes, has been considered to act as a hepatotropic factor for liver regeneration.",Association,Association,NO_RELATION
1429625,Interleukin-4,pleiotropic lymphokine,Interleukin-4 (IL-4) is a pleiotropic lymphokine which plays an important role in the immune system by regulating proliferation and differentiation of a wide variety of lymphoid and myeloid cells.,Association,Association,NO_RELATION
1433969,Interleukin-4,T-lymphocyte-derived 20-kDa glycoprotein,"Interleukin-4 (IL-4) is a T-lymphocyte-derived 20-kDa glycoprotein that has a broad spectrum of biological activity including growth and differentiation of T cells, B cells, mast cells, hematopoietic cells and non-hematopoietic cells.",Association,Association,NO_RELATION
1433973,Interleukin-8,chemotactic factor,Interleukin-8 (IL-8) is a potent chemotactic factor for neutrophils and T lymphocytes.,Association,Association,NO_RELATION
1436652,Interleukin-6,leukemia inhibitory factor,Interleukin-6 (IL-6) and leukemia inhibitory factor (LIF) promoted the survival of acetylcholinesterase (AChE)-positive neurons in culture from embryonic E15 rat spinal cord.,Association,Association,NO_RELATION
1436652,Interleukin-6,LIF,Interleukin-6 (IL-6) and leukemia inhibitory factor (LIF) promoted the survival of acetylcholinesterase (AChE)-positive neurons in culture from embryonic E15 rat spinal cord.,Association,Association,NO_RELATION
1436652,Interleukin-6,acetylcholinesterase,Interleukin-6 (IL-6) and leukemia inhibitory factor (LIF) promoted the survival of acetylcholinesterase (AChE)-positive neurons in culture from embryonic E15 rat spinal cord.,Association,Association,NO_RELATION
1444098,Interleukin-2,interferon-alpha,Interleukin-2 (IL-2) and interferon-alpha (INF-alpha) are biologic modifiers that have met with limited clinical success in the treatment of human malignancies.,Association,Association,NO_RELATION
1444098,Interleukin-2,INF-alpha,Interleukin-2 (IL-2) and interferon-alpha (INF-alpha) are biologic modifiers that have met with limited clinical success in the treatment of human malignancies.,Association,Association,NO_RELATION
1446669,Interleukin-1 beta,group-II phospholipase A2,Interleukin-1 beta induces gene expression and secretion of group-II phospholipase A2 and release of prostaglandin E2 from rat mesangial cells.,Association,Association,Positive_regulation
1447819,Interleukin-2,alpha,Interleukin-2 receptors are composed of at least two polypeptide chains of alpha (55KD) and beta (75KD).,Association,NO_RELATION,NO_RELATION
1450172,Interferon gamma,lymphokine,"Interferon gamma (IFN-gamma) is a multifunctional lymphokine secreted by activated T lymphocytes, which are found in atherosclerotic lesions.",Association,Association,NO_RELATION
1457425,Interleukin-6,cytokines,"Interleukin-6 (IL-6) is one of the cytokines produced by human alveolar macrophages, lung parenchyma, and other cells in response to injury and infection.",Association,Association,NO_RELATION
1459995,Hepatocyte growth factor,mesenchymal-derived factor,"Hepatocyte growth factor (HGF), a mesenchymal-derived factor which regulates growth, motility, and morphogenesis of epithelial and endothelial cells, functions as a hepatotrophic and renotrophic factor for regeneration of the liver and kidney.",Association,Association,NO_RELATION
1459995,Hepatocyte growth factor,hepatotrophic and renotrophic factor,"Hepatocyte growth factor (HGF), a mesenchymal-derived factor which regulates growth, motility, and morphogenesis of epithelial and endothelial cells, functions as a hepatotrophic and renotrophic factor for regeneration of the liver and kidney.",Association,Association,NO_RELATION
1466764,Interleukin-1 beta,cross-linked protein,"We have modified recombinant human Interleukin-1 beta using 1-ethyl-3(3-dimethylaminopropyl)-carbodiimide at pH 6.5, resulting in the formation of an internally cross-linked protein.",Association,Association,NO_RELATION
1472920,Interleukin-2,alpha-Interferon,"The soluble Interleukin-2 Receptor (sIL-2R) serum levels were assessed in 42 patients with Hairy-Cell Leukemia (HCL) at diagnosis and after alpha-Interferon therapy and correlated with spleen size, peripheral hematological values, hairy cell index (HCI) and clinical response.",Association,Association,Association
1482369,Hepatocyte growth factor,single-chain precursor,Hepatocyte growth factor (HGF) is biosynthesized as a single-chain precursor (pro-HGF) and is proteolytically processed to a two-chain mature form.,Association,NO_RELATION,NO_RELATION
1482369,Hepatocyte growth factor,two-chain mature,Hepatocyte growth factor (HGF) is biosynthesized as a single-chain precursor (pro-HGF) and is proteolytically processed to a two-chain mature form.,Association,NO_RELATION,NO_RELATION
1487400,Interleukin-4,lymphokine,Interleukin-4 is a highly pleiotropic T-cell derived lymphokine that has been reported to stimulate a host cell-mediated antitumor response.,Association,Association,NO_RELATION
1492010,Granulocyte-macrophage colony-stimulating factor,hematopoietic protein,Granulocyte-macrophage colony-stimulating factor (GMCSF) is a hematopoietic protein that has been studied both in vitro and in vivo in human immunodeficiency virus (HIV) infection.,Association,Association,NO_RELATION
1493936,Granulocyte-macrophage colony-stimulating factor,pleiotropic molecule,"Granulocyte-macrophage colony-stimulating factor (GM-CSF), a pleiotropic molecule which displays a broad range of haematopoietic activities, has become available for clinical evaluation in various patient groups.",Association,NO_RELATION,NO_RELATION
